setup_id,time_s,dof,acc_mps2
2,8.035,4,0.00733501
2,8.035,5,0.00742748
2,8.035,6,0.00745679
2,8.04,3,0.00503111
2,8.04,4,0.00460372
2,8.04,5,0.00722577
2,8.04,6,0.00830172
2,8.045,3,0.00705441
2,8.045,4,0.00727248
2,8.045,5,0.00920963
2,8.045,6,0.00934828
2,8.05,3,0.00902287
2,8.05,4,0.00845424
2,8.05,5,0.01095426
2,8.05,6,0.00972609
2,8.055,3,0.01081203
2,8.055,4,0.00862501
2,8.055,5,0.01238036
2,8.055,6,0.01198384
2,8.06,3,0.00987507
2,8.06,4,0.01067505
2,8.06,5,0.01142716
2,8.06,6,0.01296173
2,8.065,3,0.01111316
2,8.065,4,0.00950543
2,8.065,5,0.01234047
2,8.065,6,0.01353446
2,8.07,3,0.01190229
2,8.07,4,0.01324104
2,8.07,5,0.01306784
2,8.07,6,0.01143343
2,8.075,3,0.01374166
2,8.075,4,0.01275739
2,8.075,5,0.01532945
2,8.075,6,0.01343764
2,8.08,3,0.01360558
2,8.08,4,0.01344828
2,8.08,5,0.01321145
2,8.08,6,0.01380151
2,8.085,3,0.01365486
2,8.085,4,0.01405592
2,8.085,5,0.01337643
2,8.085,6,0.01172716
2,8.09,3,0.01398175
2,8.09,4,0.01296623
2,8.09,5,0.01505402
2,8.09,6,0.0152886
2,8.095,3,0.01544234
2,8.095,4,0.01415349
2,8.095,5,0.01383161
2,8.095,6,0.01312927
2,8.1,3,0.01460584
2,8.1,4,0.01365116
2,8.1,5,0.01461584
2,8.1,6,0.01358939
2,8.105,3,0.01470718
2,8.105,4,0.01368008
2,8.105,5,0.01371921
2,8.105,6,0.01341031
2,8.11,3,0.01319933
2,8.11,4,0.01465598
2,8.11,5,0.0151868
2,8.11,6,0.01301634
2,8.115,3,0.01451716
2,8.115,4,0.01325663
2,8.115,5,0.01348356
2,8.115,6,0.01064611
2,8.12,3,0.01541095
2,8.12,4,0.01329717
2,8.12,5,0.01252671
2,8.12,6,0.01024645
2,8.125,3,0.01564054
2,8.125,4,0.01508386
2,8.125,5,0.01324009
2,8.125,6,0.01192576
2,8.13,3,0.01625496
2,8.13,4,0.01605282
2,8.13,5,0.01263222
2,8.13,6,0.01160738
2,8.135,3,0.01586059
2,8.135,4,0.01473266
2,8.135,5,0.01196726
2,8.135,6,0.01166444
2,8.14,3,0.01567396
2,8.14,4,0.01385605
2,8.14,5,0.01237288
2,8.14,6,0.00926227
2,8.145,3,0.0168901
2,8.145,4,0.01353432
2,8.145,5,0.01357336
2,8.145,6,0.00962634
2,8.15,3,0.01721288
2,8.15,4,0.01381337
2,8.15,5,0.01157139
2,8.15,6,0.01084603
2,8.155,3,0.01629139
2,8.155,4,0.01251212
2,8.155,5,0.01115131
2,8.155,6,0.00859388
2,8.16,3,0.01452713
2,8.16,4,0.0131961
2,8.16,5,0.01126696
2,8.16,6,0.00733389
2,8.165,3,0.01370542
2,8.165,4,0.0132656
2,8.165,5,0.01121024
2,8.165,6,0.00628472
2,8.17,3,0.01339497
2,8.17,4,0.0101399
2,8.17,5,0.00773089
2,8.17,6,0.00728297
2,8.175,3,0.01108664
2,8.175,4,0.00917159
2,8.175,5,0.00496587
2,8.175,6,0.00302791
2,8.18,3,0.00987169
2,8.18,4,0.00737479
2,8.18,5,0.00444366
2,8.18,6,0.00068093
2,8.185,3,0.00827235
2,8.185,4,0.00392789
2,8.185,5,0.00118014
2,8.185,6,0.00059275
2,8.19,3,0.00464355
2,8.19,4,0.00072223
2,8.19,5,0.0005106
2,8.19,6,-0.00246328
2,8.195,3,0.00379295
2,8.195,4,-0.00129486
2,8.195,5,-0.00258065
2,8.195,6,-0.00480249
2,8.2,3,0.00069075
2,8.2,4,-0.00359706
2,8.2,5,-0.00402226
2,8.2,6,-0.00701923
2,8.205,3,-0.001622
2,8.205,4,-0.00454256
2,8.205,5,-0.00694245
2,8.205,6,-0.00950344
2,8.21,3,-0.00690834
2,8.21,4,-0.00809477
2,8.21,5,-0.00875251
2,8.21,6,-0.01178112
2,8.215,3,-0.00703746
2,8.215,4,-0.0101142
2,8.215,5,-0.0114956
2,8.215,6,-0.01547957
2,8.22,3,-0.00873071
2,8.22,4,-0.01113027
2,8.22,5,-0.01452336
2,8.22,6,-0.01512936
2,8.225,3,-0.01097663
2,8.225,4,-0.01311964
2,8.225,5,-0.01472554
2,8.225,6,-0.01771244
2,8.23,3,-0.01307619
2,8.23,4,-0.01660639
2,8.23,5,-0.01573414
2,8.23,6,-0.01702934
2,8.235,3,-0.01213302
2,8.235,4,-0.01421717
2,8.235,5,-0.01604883
2,8.235,6,-0.01762211
2,8.24,3,-0.01243294
2,8.24,4,-0.01449392
2,8.24,5,-0.01656288
2,8.24,6,-0.01565074
2,8.245,3,-0.01179207
2,8.245,4,-0.01511794
2,8.245,5,-0.01473205
2,8.245,6,-0.01616248
2,8.25,3,-0.01121453
2,8.25,4,-0.01327004
2,8.25,5,-0.01416003
2,8.25,6,-0.01668114
2,8.255,3,-0.01197292
2,8.255,4,-0.01085396
2,8.255,5,-0.01329234
2,8.255,6,-0.01554774
2,8.26,3,-0.01024998
2,8.26,4,-0.01386378
2,8.26,5,-0.01254153
2,8.26,6,-0.01136661
2,8.265,3,-0.00818404
2,8.265,4,-0.01080421
2,8.265,5,-0.01079432
2,8.265,6,-0.01044433
2,8.27,3,-0.00668817
2,8.27,4,-0.00736857
2,8.27,5,-0.00835877
2,8.27,6,-0.00861294
2,8.275,3,-0.00713181
2,8.275,4,-0.00751533
2,8.275,5,-0.00973409
2,8.275,6,-0.00874119
2,8.28,3,-0.00441203
2,8.28,4,-0.00489122
2,8.28,5,-0.00739291
2,8.28,6,-0.0060812
2,8.285,3,-0.00399484
2,8.285,4,-0.00551548
2,8.285,5,-0.00531963
2,8.285,6,-0.00639153
2,8.29,3,-0.00334925
2,8.29,4,-0.00523977
2,8.29,5,-0.00520233
2,8.29,6,-0.00620892
2,8.295,3,-0.00473692
2,8.295,4,-0.00457027
2,8.295,5,-0.00646919
2,8.295,6,-0.00534448
2,8.3,3,-0.00639418
2,8.3,4,-0.00597648
2,8.3,5,-0.00733299
2,8.3,6,-0.00567942
2,8.305,3,-0.00583353
2,8.305,4,-0.00595778
2,8.305,5,-0.00697865
2,8.305,6,-0.00626211
2,8.31,3,-0.00749435
2,8.31,4,-0.00612712
2,8.31,5,-0.00901122
2,8.31,6,-0.00642609
2,8.315,3,-0.0078063
2,8.315,4,-0.00951955
2,8.315,5,-0.00731735
2,8.315,6,-0.00842084
2,8.32,3,-0.00953862
2,8.32,4,-0.0100452
2,8.32,5,-0.00976386
2,8.32,6,-0.00897341
2,8.325,3,-0.00984609
2,8.325,4,-0.01209347
2,8.325,5,-0.01254623
2,8.325,6,-0.01231119
2,8.33,3,-0.01054391
2,8.33,4,-0.01217604
2,8.33,5,-0.01396919
2,8.33,6,-0.01400975
2,8.335,3,-0.01256543
2,8.335,4,-0.01374261
2,8.335,5,-0.01274454
2,8.335,6,-0.0128857
2,8.34,3,-0.01368682
2,8.34,4,-0.01425905
2,8.34,5,-0.01581373
2,8.34,6,-0.01278258
2,8.345,3,-0.01411299
2,8.345,4,-0.01425545
2,8.345,5,-0.01508069
2,8.345,6,-0.01453882
2,8.35,3,-0.01618162
2,8.35,4,-0.01620815
2,8.35,5,-0.01498714
2,8.35,6,-0.01529119
2,8.355,3,-0.01491114
2,8.355,4,-0.01629581
2,8.355,5,-0.0144205
2,8.355,6,-0.0153213
2,8.36,3,-0.01741723
2,8.36,4,-0.01477295
2,8.36,5,-0.01576184
2,8.36,6,-0.01463478
2,8.365,3,-0.01622918
2,8.365,4,-0.01519419
2,8.365,5,-0.01365811
2,8.365,6,-0.01347763
2,8.37,3,-0.0165872
2,8.37,4,-0.0159862
2,8.37,5,-0.01393984
2,8.37,6,-0.01228593
2,8.375,3,-0.01644686
2,8.375,4,-0.0163491
2,8.375,5,-0.0144002
2,8.375,6,-0.0122971
2,8.38,3,-0.01522179
2,8.38,4,-0.0133173
2,8.38,5,-0.01336075
2,8.38,6,-0.01264958
2,8.385,3,-0.01502361
2,8.385,4,-0.01494995
2,8.385,5,-0.01217363
2,8.385,6,-0.009914
2,8.39,3,-0.01431036
2,8.39,4,-0.01350975
2,8.39,5,-0.01025477
2,8.39,6,-0.01110703
2,8.395,3,-0.01467154
2,8.395,4,-0.0097286
2,8.395,5,-0.01147346
2,8.395,6,-0.00822507
2,8.4,3,-0.01349697
2,8.4,4,-0.01353609
2,8.4,5,-0.00977327
2,8.4,6,-0.00811136
2,8.405,3,-0.01365403
2,8.405,4,-0.01082921
2,8.405,5,-0.00961308
2,8.405,6,-0.00780508
2,8.41,3,-0.01294045
2,8.41,4,-0.01137932
2,8.41,5,-0.00630751
2,8.41,6,-0.00666302
2,8.415,3,-0.01166679
2,8.415,4,-0.00989057
2,8.415,5,-0.0083833
2,8.415,6,-0.00449241
2,8.42,3,-0.01162267
2,8.42,4,-0.00839197
2,8.42,5,-0.00842381
2,8.42,6,-0.00511345
2,8.425,3,-0.01295005
2,8.425,4,-0.00841321
2,8.425,5,-0.00561398
2,8.425,6,-0.00486134
2,8.43,3,-0.01064263
2,8.43,4,-0.00637626
2,8.43,5,-0.00537346
2,8.43,6,-0.00213073
2,8.435,3,-0.00773868
2,8.435,4,-0.00619641
2,8.435,5,-0.00238426
2,8.435,6,-0.00104544
2,8.44,3,-0.00707027
2,8.44,4,-0.00497727
2,8.44,5,-0.00214418
2,8.44,6,0.00032924
2,8.445,3,-0.00575064
2,8.445,4,-0.00333607
2,8.445,5,4.74e-05
2,8.445,6,0.00160373
2,8.45,3,-0.0031666
2,8.45,4,-0.00150679
2,8.45,5,0.00151479
2,8.45,6,0.00302779
2,8.455,3,-0.00133557
2,8.455,4,0.00018712
2,8.455,5,0.00277912
2,8.455,6,0.0072995
2,8.46,3,-5.263e-05
2,8.46,4,0.00346046
2,8.46,5,0.00577963
2,8.46,6,0.00820149
2,8.465,3,0.00391852
2,8.465,4,0.006004
2,8.465,5,0.00603636
2,8.465,6,0.00958693
2,8.47,3,0.00538365
2,8.47,4,0.00623327
2,8.47,5,0.00918566
2,8.47,6,0.01139673
2,8.475,3,0.00612782
2,8.475,4,0.00877911
2,8.475,5,0.01191318
2,8.475,6,0.01430538
2,8.48,3,0.00861333
2,8.48,4,0.01197922
2,8.48,5,0.01378745
2,8.48,6,0.01731546
2,8.485,3,0.01210856
2,8.485,4,0.01187047
2,8.485,5,0.01713495
2,8.485,6,0.01600779
2,8.49,3,0.01167602
2,8.49,4,0.01368982
2,8.49,5,0.01619453
2,8.49,6,0.01672453
2,8.495,3,0.01279126
2,8.495,4,0.01609511
2,8.495,5,0.01589601
2,8.495,6,0.01821288
2,8.5,3,0.01239682
2,8.5,4,0.01523446
2,8.5,5,0.01737841
2,8.5,6,0.01830569
2,8.505,3,0.01522808
2,8.505,4,0.01764657
2,8.505,5,0.01742256
2,8.505,6,0.01814718
2,8.51,3,0.01563138
2,8.51,4,0.01667169
2,8.51,5,0.01707754
2,8.51,6,0.01783753
2,8.515,3,0.01180601
2,8.515,4,0.01355706
2,8.515,5,0.01584332
2,8.515,6,0.01745857
2,8.52,3,0.01120818
2,8.52,4,0.01408425
2,8.52,5,0.01456406
2,8.52,6,0.01599319
2,8.525,3,0.01207866
2,8.525,4,0.01247193
2,8.525,5,0.01307843
2,8.525,6,0.01264206
2,8.53,3,0.01166337
2,8.53,4,0.01115642
2,8.53,5,0.01194351
2,8.53,6,0.01297488
2,8.535,3,0.0090639
2,8.535,4,0.00917436
2,8.535,5,0.01100154
2,8.535,6,0.0107207
2,8.54,3,0.00810514
2,8.54,4,0.00855124
2,8.54,5,0.00705274
2,8.54,6,0.00860389
2,8.545,3,0.0062394
2,8.545,4,0.00835371
2,8.545,5,0.00763938
2,8.545,6,0.0085416
2,8.55,3,0.00376763
2,8.55,4,0.00648213
2,8.55,5,0.0050537
2,8.55,6,0.00561771
2,8.555,3,0.00459296
2,8.555,4,0.00594014
2,8.555,5,0.00542386
2,8.555,6,0.00341608
2,8.56,3,0.00397918
2,8.56,4,0.00462337
2,8.56,5,0.00651254
2,8.56,6,0.00590651
2,8.565,3,0.00456292
2,8.565,4,0.00639274
2,8.565,5,0.00756982
2,8.565,6,0.00673422
2,8.57,3,0.00498288
2,8.57,4,0.00414596
2,8.57,5,0.00574895
2,8.57,6,0.00703501
2,8.575,3,0.00514971
2,8.575,4,0.00775763
2,8.575,5,0.00754708
2,8.575,6,0.00537403
2,8.58,3,0.00786047
2,8.58,4,0.00706791
2,8.58,5,0.00693161
2,8.58,6,0.00767099
2,8.585,3,0.00744973
2,8.585,4,0.00997602
2,8.585,5,0.01066434
2,8.585,6,0.00926328
2,8.59,3,0.0109582
2,8.59,4,0.01105629
2,8.59,5,0.01058793
2,8.59,6,0.00992943
2,8.595,3,0.01272099
2,8.595,4,0.01232315
2,8.595,5,0.01313163
2,8.595,6,0.01133697
2,8.6,3,0.01383668
2,8.6,4,0.01447695
2,8.6,5,0.01352918
2,8.6,6,0.01232554
2,8.605,3,0.01502333
2,8.605,4,0.01456851
2,8.605,5,0.01494826
2,8.605,6,0.01453791
2,8.61,3,0.01524903
2,8.61,4,0.01721718
2,8.61,5,0.01569839
2,8.61,6,0.01476009
2,8.615,3,0.01719891
2,8.615,4,0.01851505
2,8.615,5,0.01463459
2,8.615,6,0.01630461
2,8.62,3,0.01666273
2,8.62,4,0.01676633
2,8.62,5,0.01498198
2,8.62,6,0.01446694
2,8.625,3,0.01809991
2,8.625,4,0.01599123
2,8.625,5,0.01392429
2,8.625,6,0.01392716
2,8.63,3,0.01529937
2,8.63,4,0.01459376
2,8.63,5,0.01590103
2,8.63,6,0.01344463
2,8.635,3,0.01745785
2,8.635,4,0.01589075
2,8.635,5,0.01434118
2,8.635,6,0.01448626
2,8.64,3,0.01710899
2,8.64,4,0.0123848
2,8.64,5,0.01394675
2,8.64,6,0.01124596
2,8.645,3,0.01562279
2,8.645,4,0.01613316
2,8.645,5,0.01397235
2,8.645,6,0.0099481
2,8.65,3,0.01345822
2,8.65,4,0.01278605
2,8.65,5,0.0115792
2,8.65,6,0.01071171
2,8.655,3,0.0129852
2,8.655,4,0.01136365
2,8.655,5,0.01058411
2,8.655,6,0.00832698
2,8.66,3,0.01216837
2,8.66,4,0.01022228
2,8.66,5,0.00888389
2,8.66,6,0.00509726
2,8.665,3,0.01241675
2,8.665,4,0.00904727
2,8.665,5,0.00768556
2,8.665,6,0.00494162
2,8.67,3,0.00789606
2,8.67,4,0.00679411
2,8.67,5,0.00529989
2,8.67,6,0.00205604
2,8.675,3,0.00884847
2,8.675,4,0.0084496
2,8.675,5,0.0031203
2,8.675,6,0.00250235
2,8.68,3,0.00572239
2,8.68,4,0.00442629
2,8.68,5,0.00175428
2,8.68,6,0.0010917
2,8.685,3,0.00756845
2,8.685,4,0.00248439
2,8.685,5,0.00076336
2,8.685,6,-0.00236657
2,8.69,3,0.00476466
2,8.69,4,0.00196466
2,8.69,5,0.00062978
2,8.69,6,-0.00345273
2,8.695,3,0.00490724
2,8.695,4,0.00021618
2,8.695,5,0.00057088
2,8.695,6,-0.00242058
2,8.7,3,0.00471845
2,8.7,4,0.00241093
2,8.7,5,-0.00284978
2,8.7,6,-0.00486158
2,8.705,3,0.00191498
2,8.705,4,-0.00042874
2,8.705,5,-0.00355738
2,8.705,6,-0.00565229
2,8.71,3,0.00137656
2,8.71,4,-0.0035793
2,8.71,5,-0.00566413
2,8.71,6,-0.00725671
2,8.715,3,0.00114849
2,8.715,4,-0.00487632
2,8.715,5,-0.00504122
2,8.715,6,-0.00806556
2,8.72,3,-0.00103442
2,8.72,4,-0.00601236
2,8.72,5,-0.00656031
2,8.72,6,-0.0073687
2,8.725,3,-0.00354549
2,8.725,4,-0.00715276
2,8.725,5,-0.01071283
2,8.725,6,-0.01146089
2,8.73,3,-0.00420649
2,8.73,4,-0.00732925
2,8.73,5,-0.00867024
2,8.73,6,-0.01169505
2,8.735,3,-0.00654658
2,8.735,4,-0.00832523
2,8.735,5,-0.01250165
2,8.735,6,-0.01300418
2,8.74,3,-0.00803578
2,8.74,4,-0.01207456
2,8.74,5,-0.01268863
2,8.74,6,-0.01400069
2,8.745,3,-0.01384442
2,8.745,4,-0.01394949
2,8.745,5,-0.01421542
2,8.745,6,-0.01448351
2,8.75,3,-0.01304831
2,8.75,4,-0.01279195
2,8.75,5,-0.01439956
2,8.75,6,-0.0176614
2,8.755,3,-0.01268163
2,8.755,4,-0.01595335
2,8.755,5,-0.01728258
2,8.755,6,-0.01872615
2,8.76,3,-0.01279765
2,8.76,4,-0.01585561
2,8.76,5,-0.01725535
2,8.76,6,-0.01806644
2,8.765,3,-0.01583694
2,8.765,4,-0.01568993
2,8.765,5,-0.01901795
2,8.765,6,-0.02071523
2,8.77,3,-0.01445711
2,8.77,4,-0.01738727
2,8.77,5,-0.01773547
2,8.77,6,-0.01798995
2,8.775,3,-0.01478874
2,8.775,4,-0.01801811
2,8.775,5,-0.01850367
2,8.775,6,-0.01658134
2,8.78,3,-0.01541392
2,8.78,4,-0.01589148
2,8.78,5,-0.0165615
2,8.78,6,-0.01699775
2,8.785,3,-0.0152781
2,8.785,4,-0.01519243
2,8.785,5,-0.0160439
2,8.785,6,-0.01425786
2,8.79,3,-0.01231905
2,8.79,4,-0.01390044
2,8.79,5,-0.01561948
2,8.79,6,-0.01468804
2,8.795,3,-0.01011456
2,8.795,4,-0.01110337
2,8.795,5,-0.01119558
2,8.795,6,-0.01357191
2,8.8,3,-0.00996463
2,8.8,4,-0.01154062
2,8.8,5,-0.01208182
2,8.8,6,-0.00884681
2,8.805,3,-0.00749306
2,8.805,4,-0.00795958
2,8.805,5,-0.00920815
2,8.805,6,-0.01018302
2,8.81,3,-0.00683723
2,8.81,4,-0.00687396
2,8.81,5,-0.00769847
2,8.81,6,-0.00965317
2,8.815,3,-0.00685212
2,8.815,4,-0.00469853
2,8.815,5,-0.00564149
2,8.815,6,-0.00798376
2,8.82,3,-0.00491319
2,8.82,4,-0.00454551
2,8.82,5,-0.00442017
2,8.82,6,-0.00553641
2,8.825,3,-0.00667346
2,8.825,4,-0.00560268
2,8.825,5,-0.00453146
2,8.825,6,-0.00550188
2,8.83,3,-0.004759
2,8.83,4,-0.00537508
2,8.83,5,-0.00421759
2,8.83,6,-0.00487524
2,8.835,3,-0.00545963
2,8.835,4,-0.00525284
2,8.835,5,-0.00494661
2,8.835,6,-0.00364041
2,8.84,3,-0.00545183
2,8.84,4,-0.00796062
2,8.84,5,-0.00364196
2,8.84,6,-0.00509197
2,8.845,3,-0.00755755
2,8.845,4,-0.00703147
2,8.845,5,-0.00718539
2,8.845,6,-0.00666879
2,8.85,3,-0.00888997
2,8.85,4,-0.00879512
2,8.85,5,-0.00814214
2,8.85,6,-0.00778646
2,8.855,3,-0.01063891
2,8.855,4,-0.00958757
2,8.855,5,-0.00991386
2,8.855,6,-0.00920628
2,8.86,3,-0.01264228
2,8.86,4,-0.01196539
2,8.86,5,-0.01134805
2,8.86,6,-0.00976573
2,8.865,3,-0.01336698
2,8.865,4,-0.01360853
2,8.865,5,-0.01229338
2,8.865,6,-0.01117216
2,8.87,3,-0.01582574
2,8.87,4,-0.01423294
2,8.87,5,-0.01362619
2,8.87,6,-0.01191824
2,8.875,3,-0.01625113
2,8.875,4,-0.01647137
2,8.875,5,-0.01388415
2,8.875,6,-0.01263263
2,8.88,3,-0.0160169
2,8.88,4,-0.01738605
2,8.88,5,-0.01600895
2,8.88,6,-0.01453683
2,8.885,3,-0.01804055
2,8.885,4,-0.01689913
2,8.885,5,-0.01449244
2,8.885,6,-0.01539748
2,8.89,3,-0.01684311
2,8.89,4,-0.01886274
2,8.89,5,-0.01305968
2,8.89,6,-0.01538549
2,8.895,3,-0.01987072
2,8.895,4,-0.01747962
2,8.895,5,-0.01353545
2,8.895,6,-0.01277451
2,8.9,3,-0.01488775
2,8.9,4,-0.01552364
2,8.9,5,-0.01462927
2,8.9,6,-0.01319183
2,8.905,3,-0.01567015
2,8.905,4,-0.01492695
2,8.905,5,-0.01348078
2,8.905,6,-0.01103039
2,8.91,3,-0.01356839
2,8.91,4,-0.01172594
2,8.91,5,-0.01300227
2,8.91,6,-0.00771019
2,8.915,3,-0.01302407
2,8.915,4,-0.00970454
2,8.915,5,-0.01071575
2,8.915,6,-0.00698269
2,8.92,3,-0.0110478
2,8.92,4,-0.01054551
2,8.92,5,-0.0069582
2,8.92,6,-0.00241012
2,8.925,3,-0.00905804
2,8.925,4,-0.00900199
2,8.925,5,-0.00536666
2,8.925,6,-0.00323017
2,8.93,3,-0.00905856
2,8.93,4,-0.00579559
2,8.93,5,-0.0055344
2,8.93,6,-0.00054542
2,8.935,3,-0.00593226
2,8.935,4,-0.00452973
2,8.935,5,-0.00317028
2,8.935,6,0.00083911
2,8.94,3,-0.0041633
2,8.94,4,-0.00279155
2,8.94,5,0.00029721
2,8.94,6,0.00348008
2,8.945,3,-0.00257848
2,8.945,4,-0.001796
2,8.945,5,0.00111865
2,8.945,6,0.00543155
2,8.95,3,-0.00219433
2,8.95,4,-0.00010543
2,8.95,5,0.00283714
2,8.95,6,0.00554797
2,8.955,3,-0.00022708
2,8.955,4,0.00122059
2,8.955,5,0.00624332
2,8.955,6,0.00751474
2,8.96,3,-0.00030027
2,8.96,4,0.00341347
2,8.96,5,0.00669803
2,8.96,6,0.00852436
2,8.965,3,0.00079459
2,8.965,4,0.00246265
2,8.965,5,0.00573183
2,8.965,6,0.00989095
2,8.97,3,0.0046065
2,8.97,4,0.00426361
2,8.97,5,0.00761908
2,8.97,6,0.00884362
2,8.975,3,0.00150288
2,8.975,4,0.0060203
2,8.975,5,0.0102706
2,8.975,6,0.01165944
2,8.98,3,0.0034691
2,8.98,4,0.00561388
2,8.98,5,0.01049914
2,8.98,6,0.01070433
2,8.985,3,0.0061076
2,8.985,4,0.00777162
2,8.985,5,0.01073431
2,8.985,6,0.01337183
2,8.99,3,0.00764769
2,8.99,4,0.00910762
2,8.99,5,0.00963108
2,8.99,6,0.01248445
2,8.995,3,0.00662317
2,8.995,4,0.0103569
2,8.995,5,0.01151988
2,8.995,6,0.01322115
2,9.0,3,0.0078019
2,9.0,4,0.01218927
2,9.0,5,0.01388516
2,9.0,6,0.0135223
2,9.005,3,0.01209915
2,9.005,4,0.01107128
2,9.005,5,0.01457926
2,9.005,6,0.01647932
2,9.01,3,0.01181324
2,9.01,4,0.01368998
2,9.01,5,0.01499367
2,9.01,6,0.01744757
2,9.015,3,0.01324038
2,9.015,4,0.0143674
2,9.015,5,0.01584527
2,9.015,6,0.01508752
2,9.02,3,0.0138059
2,9.02,4,0.01419709
2,9.02,5,0.01483165
2,9.02,6,0.01392485
2,9.025,3,0.01330671
2,9.025,4,0.01630609
2,9.025,5,0.01471616
2,9.025,6,0.01848866
2,9.03,3,0.01542358
2,9.03,4,0.01726277
2,9.03,5,0.01698222
2,9.03,6,0.01664816
2,9.035,3,0.01584361
2,9.035,4,0.01544281
2,9.035,5,0.01809062
2,9.035,6,0.01703529
2,9.04,3,0.01719991
2,9.04,4,0.01715089
2,9.04,5,0.01712238
2,9.04,6,0.01783987
2,9.045,3,0.01491201
2,9.045,4,0.01622181
2,9.045,5,0.01742731
2,9.045,6,0.01576236
2,9.05,3,0.01444252
2,9.05,4,0.01479235
2,9.05,5,0.01351937
2,9.05,6,0.01743401
2,9.055,3,0.01502785
2,9.055,4,0.01333878
2,9.055,5,0.01346458
2,9.055,6,0.01396822
2,9.06,3,0.01380469
2,9.06,4,0.01336123
2,9.06,5,0.01300336
2,9.06,6,0.01212352
2,9.065,3,0.01044493
2,9.065,4,0.01100803
2,9.065,5,0.01035575
2,9.065,6,0.0114601
2,9.07,3,0.00971
2,9.07,4,0.00986182
2,9.07,5,0.00835664
2,9.07,6,0.00837635
2,9.075,3,0.00855789
2,9.075,4,0.00975008
2,9.075,5,0.00778701
2,9.075,6,0.00735089
2,9.08,3,0.00737321
2,9.08,4,0.0074572
2,9.08,5,0.00833805
2,9.08,6,0.00835939
2,9.085,3,0.00749569
2,9.085,4,0.0067498
2,9.085,5,0.00750394
2,9.085,6,0.0058185
2,9.09,3,0.00579918
2,9.09,4,0.00439283
2,9.09,5,0.00282058
2,9.09,6,0.00404663
2,9.095,3,0.0044367
2,9.095,4,0.0046186
2,9.095,5,0.00421729
2,9.095,6,0.00428549
2,9.1,3,0.00717167
2,9.1,4,0.00703055
2,9.1,5,0.00416
2,9.1,6,0.00563521
2,9.105,3,0.0047901
2,9.105,4,0.00579739
2,9.105,5,0.00485134
2,9.105,6,0.00387237
2,9.11,3,0.00578744
2,9.11,4,0.00700663
2,9.11,5,0.00424823
2,9.11,6,0.00561018
2,9.115,3,0.00939902
2,9.115,4,0.00685299
2,9.115,5,0.00608353
2,9.115,6,0.00635873
2,9.12,3,0.01032919
2,9.12,4,0.01081882
2,9.12,5,0.00731657
2,9.12,6,0.00769019
2,9.125,3,0.0114616
2,9.125,4,0.01190087
2,9.125,5,0.00929369
2,9.125,6,0.00813124
2,9.13,3,0.01181798
2,9.13,4,0.01117393
2,9.13,5,0.01122653
2,9.13,6,0.00702189
2,9.135,3,0.0151808
2,9.135,4,0.01360313
2,9.135,5,0.01313255
2,9.135,6,0.01049122
2,9.14,3,0.01422545
2,9.14,4,0.01403699
2,9.14,5,0.01386002
2,9.14,6,0.01276329
2,9.145,3,0.01726083
2,9.145,4,0.0145429
2,9.145,5,0.01370622
2,9.145,6,0.01173042
2,9.15,3,0.01738838
2,9.15,4,0.0149499
2,9.15,5,0.01321489
2,9.15,6,0.01206249
2,9.155,3,0.01725049
2,9.155,4,0.01409779
2,9.155,5,0.01278558
2,9.155,6,0.01219505
2,9.16,3,0.01855939
2,9.16,4,0.0155884
2,9.16,5,0.01311303
2,9.16,6,0.01033539
2,9.165,3,0.01549752
2,9.165,4,0.01598231
2,9.165,5,0.01406777
2,9.165,6,0.00996794
2,9.17,3,0.01666177
2,9.17,4,0.01244458
2,9.17,5,0.0104294
2,9.17,6,0.01056961
2,9.175,3,0.01357604
2,9.175,4,0.01308956
2,9.175,5,0.01144235
2,9.175,6,0.00810969
2,9.18,3,0.01342998
2,9.18,4,0.01210953
2,9.18,5,0.00873307
2,9.18,6,0.00713803
2,9.185,3,0.01083761
2,9.185,4,0.00747703
2,9.185,5,0.00625254
2,9.185,6,0.00445014
2,9.19,3,0.00720692
2,9.19,4,0.00605776
2,9.19,5,0.00455829
2,9.19,6,0.00233879
2,9.195,3,0.00541448
2,9.195,4,0.00303407
2,9.195,5,0.00098606
2,9.195,6,0.00087693
2,9.2,3,0.00296638
2,9.2,4,-0.00039887
2,9.2,5,-0.0004527
2,9.2,6,-0.00544988
2,9.205,3,0.00177919
2,9.205,4,-0.00176779
2,9.205,5,-0.00256344
2,9.205,6,-0.00673119
2,9.21,3,0.00044685
2,9.21,4,-0.00398439
2,9.21,5,-0.00500469
2,9.21,6,-0.00771698
2,9.215,3,-0.00257736
2,9.215,4,-0.0035777
2,9.215,5,-0.00710517
2,9.215,6,-0.01045061
2,9.22,3,-0.00399765
2,9.22,4,-0.00830909
2,9.22,5,-0.00866372
2,9.22,6,-0.01188714
2,9.225,3,-0.0045852
2,9.225,4,-0.00841127
2,9.225,5,-0.00992481
2,9.225,6,-0.01294736
2,9.23,3,-0.00603329
2,9.23,4,-0.00942551
2,9.23,5,-0.0118628
2,9.23,6,-0.01459592
2,9.235,3,-0.00886706
2,9.235,4,-0.01103705
2,9.235,5,-0.01073901
2,9.235,6,-0.01318726
2,9.24,3,-0.00805402
2,9.24,4,-0.0109611
2,9.24,5,-0.01313502
2,9.24,6,-0.01572516
